Potential,Current,Potential_vs_Fc
1.542,0.0001589,0.913
1.543,0.0001592,0.9139999999999999
1.544,0.0001595,0.915
1.545,0.0001598,0.9159999999999999
1.546,0.00016,0.917
1.547,0.0001603,0.9179999999999999
1.548,0.0001606,0.919
1.549,0.000161,0.9199999999999999
1.55,0.0001613,0.921
1.551,0.0001616,0.9219999999999999
1.552,0.0001619,0.923
1.553,0.0001623,0.9239999999999999
1.554,0.0001626,0.925
1.555,0.000163,0.9259999999999999
1.556,0.0001633,0.927
1.557,0.0001637,0.9279999999999999
1.558,0.0001641,0.929
1.559,0.0001645,0.9299999999999999
1.56,0.0001649,0.931
1.561,0.0001653,0.9319999999999999
1.562,0.0001657,0.933
1.563,0.0001661,0.9339999999999999
1.564,0.0001664,0.935
1.565,0.0001668,0.9359999999999999
1.566,0.0001673,0.937
1.567,0.0001677,0.938
1.568,0.0001681,0.9390000000000001
1.569,0.0001685,0.94
1.57,0.0001689,0.9410000000000001
1.571,0.0001693,0.942
1.572,0.0001697,0.9430000000000001
1.573,0.0001701,0.944
1.574,0.0001705,0.9450000000000001
1.575,0.0001709,0.946
1.576,0.0001713,0.9470000000000001
1.577,0.0001717,0.948
1.578,0.0001721,0.9490000000000001
1.579,0.0001725,0.95
1.58,0.0001729,0.9510000000000001
1.581,0.0001733,0.952
1.582,0.0001737,0.9530000000000001
1.583,0.000174,0.954
1.584,0.0001744,0.9550000000000001
1.585,0.0001748,0.956
1.586,0.0001751,0.9570000000000001
1.587,0.0001755,0.958
1.588,0.0001758,0.9590000000000001
1.589,0.0001761,0.96
1.59,0.0001765,0.9610000000000001
1.591,0.0001768,0.962
1.592,0.0001771,0.9630000000000001
1.593,0.0001774,0.964
1.594,0.0001776,0.9650000000000001
1.595,0.0001779,0.966
1.596,0.0001782,0.9670000000000001
1.597,0.0001784,0.968
1.598,0.0001786,0.9690000000000001
1.599,0.0001789,0.97
1.6,0.0001785,0.9710000000000001
1.599,0.0001752,0.97
1.598,0.0001716,0.9690000000000001
1.597,0.0001682,0.968
1.596,0.0001652,0.9670000000000001
1.595,0.0001625,0.966
1.594,0.0001599,0.9650000000000001
1.593,0.0001575,0.964
1.592,0.0001551,0.9630000000000001
1.591,0.0001529,0.962
1.59,0.0001508,0.9610000000000001
1.589,0.0001488,0.96
1.588,0.0001468,0.9590000000000001
1.587,0.0001449,0.958
1.586,0.0001431,0.9570000000000001
1.585,0.0001413,0.956
1.584,0.0001395,0.9550000000000001
1.583,0.0001378,0.954
1.582,0.0001361,0.9530000000000001
1.581,0.0001345,0.952
1.58,0.0001329,0.9510000000000001
1.579,0.0001313,0.95
1.578,0.0001298,0.9490000000000001
1.577,0.0001283,0.948
1.576,0.0001269,0.9470000000000001
1.575,0.0001254,0.946
1.574,0.000124,0.9450000000000001
1.573,0.0001226,0.944
1.572,0.0001212,0.9430000000000001
1.571,0.0001198,0.942
1.57,0.0001185,0.9410000000000001
1.569,0.0001172,0.94
1.568,0.0001159,0.9390000000000001
1.567,0.0001146,0.938
1.566,0.0001134,0.937
1.565,0.0001122,0.9359999999999999
1.564,0.0001109,0.935
1.563,0.0001098,0.9339999999999999
1.562,0.0001086,0.933
1.561,0.0001074,0.9319999999999999
1.56,0.0001062,0.931
1.559,0.0001051,0.9299999999999999
1.558,0.000104,0.929
1.557,0.0001029,0.9279999999999999
1.556,0.0001018,0.927
1.555,0.0001008,0.9259999999999999
1.554,9.972e-05,0.925
1.553,9.87e-05,0.9239999999999999
1.552,9.769e-05,0.923
1.551,9.671e-05,0.9219999999999999
1.55,9.575e-05,0.921
1.549,9.478e-05,0.9199999999999999
1.548,9.382e-05,0.919
1.547,9.288e-05,0.9179999999999999
1.546,9.197e-05,0.917
1.545,9.107e-05,0.9159999999999999
1.544,9.02e-05,0.915
1.543,8.934e-05,0.9139999999999999
1.542,8.849e-05,0.913
1.541,8.766e-05,0.9119999999999999
1.54,8.685e-05,0.911
1.539,8.605e-05,0.9099999999999999
1.538,8.527e-05,0.909
1.537,8.451e-05,0.9079999999999999
1.536,8.376e-05,0.907
1.535,8.303e-05,0.9059999999999999
1.534,8.232e-05,0.905
1.533,8.164e-05,0.9039999999999999
1.532,8.097e-05,0.903
1.531,8.032e-05,0.9019999999999999
1.53,7.968e-05,0.901
1.529,7.905e-05,0.8999999999999999
1.528,7.845e-05,0.899
1.527,7.785e-05,0.8979999999999999
1.526,7.728e-05,0.897
1.525,7.673e-05,0.8959999999999999
1.524,7.62e-05,0.895
1.523,7.568e-05,0.8939999999999999
1.522,7.518e-05,0.893
1.521,7.47e-05,0.8919999999999999
1.52,7.423e-05,0.891
1.519,7.378e-05,0.8899999999999999
1.518,7.336e-05,0.889
1.517,7.294e-05,0.8879999999999999
1.516,7.254e-05,0.887
1.515,7.215e-05,0.8859999999999999
1.514,7.179e-05,0.885
1.513,7.144e-05,0.8839999999999999
1.512,7.111e-05,0.883
1.511,7.079e-05,0.8819999999999999
1.51,7.047e-05,0.881
1.509,7.017e-05,0.8799999999999999
1.508,6.989e-05,0.879
1.507,6.962e-05,0.8779999999999999
1.506,6.937e-05,0.877
1.505,6.914e-05,0.8759999999999999
1.504,6.891e-05,0.875
1.503,6.869e-05,0.8739999999999999
1.502,6.85e-05,0.873
1.501,6.83e-05,0.8719999999999999
1.5,6.813e-05,0.871
1.499,6.796e-05,0.8700000000000001
1.498,6.78e-05,0.869
1.497,6.765e-05,0.8680000000000001
1.496,6.75e-05,0.867
1.495,6.736e-05,0.8660000000000001
1.494,6.725e-05,0.865
1.493,6.712e-05,0.8640000000000001
1.492,6.702e-05,0.863
1.491,6.691e-05,0.8620000000000001
1.49,6.681e-05,0.861
1.489,6.673e-05,0.8600000000000001
1.488,6.664e-05,0.859
1.487,6.655e-05,0.8580000000000001
1.486,6.648e-05,0.857
1.485,6.64e-05,0.8560000000000001
1.484,6.633e-05,0.855
1.483,6.627e-05,0.8540000000000001
1.482,6.621e-05,0.853
1.481,6.615e-05,0.8520000000000001
1.48,6.609e-05,0.851
1.479,6.604e-05,0.8500000000000001
1.478,6.598e-05,0.849
1.477,6.592e-05,0.8480000000000001
1.476,6.587e-05,0.847
1.475,6.582e-05,0.8460000000000001
1.474,6.576e-05,0.845
1.473,6.571e-05,0.8440000000000001
1.472,6.565e-05,0.843
1.471,6.559e-05,0.8420000000000001
1.47,6.554e-05,0.841
1.469,6.548e-05,0.8400000000000001
1.468,6.542e-05,0.839
1.467,6.536e-05,0.8380000000000001
1.466,6.531e-05,0.837
1.465,6.524e-05,0.8360000000000001
1.464,6.518e-05,0.835
1.463,6.511e-05,0.8340000000000001
1.462,6.505e-05,0.833
1.461,6.497e-05,0.8320000000000001
1.46,6.491e-05,0.831
1.459,6.482e-05,0.8300000000000001
1.458,6.475e-05,0.829
1.457,6.467e-05,0.8280000000000001
1.456,6.458e-05,0.827
1.455,6.45e-05,0.8260000000000001
1.454,6.441e-05,0.825
1.453,6.431e-05,0.8240000000000001
1.452,6.422e-05,0.823
1.451,6.413e-05,0.8220000000000001
1.45,6.402e-05,0.821
1.449,6.392e-05,0.8200000000000001
1.448,6.382e-05,0.819
1.447,6.37e-05,0.8180000000000001
1.446,6.359e-05,0.817
1.445,6.347e-05,0.8160000000000001
1.444,6.335e-05,0.815
1.443,6.322e-05,0.8140000000000001
1.442,6.31e-05,0.813
1.441,6.297e-05,0.812
1.44,6.283e-05,0.8109999999999999
1.439,6.269e-05,0.81
1.438,6.256e-05,0.8089999999999999
1.437,6.241e-05,0.808
1.436,6.226e-05,0.8069999999999999
1.435,6.21e-05,0.806
1.434,6.194e-05,0.8049999999999999
1.433,6.178e-05,0.804
1.432,6.162e-05,0.8029999999999999
1.431,6.145e-05,0.802
1.43,6.129e-05,0.8009999999999999
1.429,6.112e-05,0.8
1.428,6.095e-05,0.7989999999999999
1.427,6.077e-05,0.798
1.426,6.058e-05,0.7969999999999999
1.425,6.04e-05,0.796
1.424,6.022e-05,0.7949999999999999
1.423,6.003e-05,0.794
1.422,5.984e-05,0.7929999999999999
1.421,5.964e-05,0.792
1.42,5.944e-05,0.7909999999999999
1.419,5.923e-05,0.79
1.418,5.903e-05,0.7889999999999999
1.417,5.882e-05,0.788
1.416,5.861e-05,0.7869999999999999
1.415,5.84e-05,0.786
1.414,5.818e-05,0.7849999999999999
1.413,5.796e-05,0.784
1.412,5.774e-05,0.7829999999999999
1.411,5.751e-05,0.782
1.41,5.728e-05,0.7809999999999999
1.409,5.705e-05,0.78
1.408,5.681e-05,0.7789999999999999
1.407,5.657e-05,0.778
1.406,5.634e-05,0.7769999999999999
1.405,5.609e-05,0.776
1.404,5.585e-05,0.7749999999999999
1.403,5.56e-05,0.774
1.402,5.535e-05,0.7729999999999999
1.401,5.509e-05,0.772
1.4,5.484e-05,0.7709999999999999
1.399,5.457e-05,0.77
1.398,5.431e-05,0.7689999999999999
1.397,5.404e-05,0.768
1.396,5.378e-05,0.7669999999999999
1.395,5.35e-05,0.766
1.394,5.323e-05,0.7649999999999999
1.393,5.296e-05,0.764
1.392,5.268e-05,0.7629999999999999
1.391,5.241e-05,0.762
1.39,5.213e-05,0.7609999999999999
1.389,5.185e-05,0.76
1.388,5.156e-05,0.7589999999999999
1.387,5.127e-05,0.758
1.386,5.099e-05,0.7569999999999999
1.385,5.069e-05,0.756
1.384,5.042e-05,0.7549999999999999
1.383,5.013e-05,0.754
1.382,4.983e-05,0.7529999999999999
1.381,4.953e-05,0.752
1.38,4.923e-05,0.7509999999999999
1.379,4.892e-05,0.75
1.378,4.862e-05,0.7489999999999999
1.377,4.832e-05,0.748
1.376,4.801e-05,0.7469999999999999
1.375,4.77e-05,0.746
1.374,4.739e-05,0.7450000000000001
1.373,4.708e-05,0.744
1.372,4.676e-05,0.7430000000000001
1.371,4.644e-05,0.742
1.37,4.612e-05,0.7410000000000001
1.369,4.58e-05,0.74
1.368,4.548e-05,0.7390000000000001
1.367,4.515e-05,0.738
1.366,4.484e-05,0.7370000000000001
1.365,4.451e-05,0.736
1.364,4.419e-05,0.7350000000000001
1.363,4.386e-05,0.734
1.362,4.354e-05,0.7330000000000001
1.361,4.321e-05,0.732
1.36,4.288e-05,0.7310000000000001
1.359,4.255e-05,0.73
1.358,4.222e-05,0.7290000000000001
1.357,4.189e-05,0.728
1.356,4.156e-05,0.7270000000000001
1.355,4.122e-05,0.726
1.354,4.089e-05,0.7250000000000001
1.353,4.055e-05,0.724
1.352,4.022e-05,0.7230000000000001
1.351,3.988e-05,0.722
1.35,3.954e-05,0.7210000000000001
1.349,3.92e-05,0.72
1.348,3.887e-05,0.7190000000000001
1.347,3.852e-05,0.718
1.346,3.818e-05,0.7170000000000001
1.345,3.784e-05,0.716
1.344,3.749e-05,0.7150000000000001
1.343,3.715e-05,0.714
1.342,3.682e-05,0.7130000000000001
1.341,3.647e-05,0.712
1.34,3.614e-05,0.7110000000000001
1.339,3.579e-05,0.71
1.338,3.545e-05,0.7090000000000001
1.337,3.511e-05,0.708
1.336,3.478e-05,0.7070000000000001
1.335,3.445e-05,0.706
1.334,3.411e-05,0.7050000000000001
1.333,3.377e-05,0.704
1.332,3.343e-05,0.7030000000000001
1.331,3.308e-05,0.702
1.33,3.274e-05,0.7010000000000001
1.329,3.241e-05,0.7
1.328,3.207e-05,0.6990000000000001
1.327,3.172e-05,0.698
1.326,3.139e-05,0.6970000000000001
1.325,3.105e-05,0.696
1.324,3.07e-05,0.6950000000000001
1.323,3.036e-05,0.694
1.322,3.002e-05,0.6930000000000001
1.321,2.968e-05,0.692
1.32,2.935e-05,0.6910000000000001
1.319,2.902e-05,0.69
1.318,2.869e-05,0.6890000000000001
1.317,2.835e-05,0.688
1.316,2.802e-05,0.687
1.315,2.769e-05,0.6859999999999999
1.314,2.736e-05,0.685
1.313,2.703e-05,0.6839999999999999
1.312,2.671e-05,0.683
1.311,2.637e-05,0.6819999999999999
1.31,2.605e-05,0.681
1.309,2.572e-05,0.6799999999999999
1.308,2.54e-05,0.679
1.307,2.508e-05,0.6779999999999999
1.306,2.477e-05,0.677
1.305,2.444e-05,0.6759999999999999
1.304,2.413e-05,0.675
1.303,2.38e-05,0.6739999999999999
1.302,2.349e-05,0.673
1.301,2.317e-05,0.6719999999999999
1.3,2.285e-05,0.671
1.299,2.253e-05,0.6699999999999999
1.298,2.223e-05,0.669
1.297,2.191e-05,0.6679999999999999
1.296,2.161e-05,0.667
1.295,2.13e-05,0.6659999999999999
1.294,2.101e-05,0.665
1.293,2.07e-05,0.6639999999999999
1.292,2.04e-05,0.663
1.291,2.01e-05,0.6619999999999999
1.29,1.981e-05,0.661
1.289,1.951e-05,0.6599999999999999
1.288,1.922e-05,0.659
1.287,1.894e-05,0.6579999999999999
1.286,1.866e-05,0.657
1.285,1.837e-05,0.6559999999999999
1.284,1.808e-05,0.655
1.283,1.779e-05,0.6539999999999999
1.282,1.752e-05,0.653
1.281,1.724e-05,0.6519999999999999
1.28,1.696e-05,0.651
1.279,1.668e-05,0.6499999999999999
1.278,1.641e-05,0.649
1.277,1.614e-05,0.6479999999999999
1.276,1.587e-05,0.647
1.275,1.56e-05,0.6459999999999999
1.274,1.534e-05,0.645
1.273,1.506e-05,0.6439999999999999
1.272,1.48e-05,0.643
1.271,1.454e-05,0.6419999999999999
1.27,1.429e-05,0.641
1.269,1.403e-05,0.6399999999999999
1.268,1.378e-05,0.639
1.267,1.353e-05,0.6379999999999999
1.266,1.329e-05,0.637
1.265,1.304e-05,0.6359999999999999
1.264,1.281e-05,0.635
1.263,1.256e-05,0.6339999999999999
1.262,1.233e-05,0.633
1.261,1.209e-05,0.6319999999999999
1.26,1.186e-05,0.631
1.259,1.163e-05,0.6299999999999999
1.258,1.14e-05,0.629
1.257,1.117e-05,0.6279999999999999
1.256,1.095e-05,0.627
1.255,1.073e-05,0.6259999999999999
1.254,1.051e-05,0.625
1.253,1.029e-05,0.6239999999999999
1.252,1.008e-05,0.623
1.251,9.865e-06,0.6219999999999999
1.25,9.659e-06,0.621
1.249,9.45e-06,0.6200000000000001
1.248,9.251e-06,0.619
1.247,9.046e-06,0.6180000000000001
1.246,8.852e-06,0.617
1.245,8.65e-06,0.6160000000000001
1.244,8.458e-06,0.615
1.243,8.264e-06,0.6140000000000001
1.242,8.074e-06,0.613
1.241,7.884e-06,0.6120000000000001
1.24,7.699e-06,0.611
1.239,7.512e-06,0.6100000000000001
1.238,7.332e-06,0.609
1.237,7.143e-06,0.6080000000000001
1.236,6.967e-06,0.607
1.235,6.79e-06,0.6060000000000001
1.234,6.62e-06,0.605
1.233,6.447e-06,0.6040000000000001
1.232,6.282e-06,0.603
1.231,6.113e-06,0.6020000000000001
1.23,5.954e-06,0.601
1.229,5.782e-06,0.6000000000000001
1.228,5.622e-06,0.599
1.227,5.468e-06,0.5980000000000001
1.226,5.316e-06,0.597
1.225,5.161e-06,0.5960000000000001
1.224,5.015e-06,0.595
1.223,4.863e-06,0.5940000000000001
1.222,4.72e-06,0.593
1.221,4.57e-06,0.5920000000000001
1.22,4.432e-06,0.591
1.219,4.287e-06,0.5900000000000001
1.218,4.152e-06,0.589
1.217,4.013e-06,0.5880000000000001
1.216,3.879e-06,0.587
1.215,3.739e-06,0.5860000000000001
1.214,3.614e-06,0.585
1.213,3.482e-06,0.5840000000000001
1.212,3.374e-06,0.583
1.211,3.249e-06,0.5820000000000001
1.21,3.126e-06,0.581
1.209,2.999e-06,0.5800000000000001
1.208,2.881e-06,0.579
1.207,2.756e-06,0.5780000000000001
1.206,2.64e-06,0.577
1.205,2.523e-06,0.5760000000000001
1.204,2.408e-06,0.575
1.203,2.291e-06,0.5740000000000001
1.202,2.178e-06,0.573
1.201,2.063e-06,0.5720000000000001
1.2,1.958e-06,0.571
1.199,1.844e-06,0.5700000000000001
1.198,1.741e-06,0.569
1.197,1.63e-06,0.5680000000000001
1.196,1.525e-06,0.567
1.195,1.422e-06,0.5660000000000001
1.194,1.322e-06,0.565
1.193,1.222e-06,0.5640000000000001
1.192,1.121e-06,0.563
1.191,1.016e-06,0.562
1.19,9.198e-07,0.5609999999999999
1.189,8.162e-07,0.56
1.188,7.216e-07,0.5589999999999999
1.187,6.227e-07,0.558
1.186,5.305e-07,0.5569999999999999
1.185,4.313e-07,0.556
1.184,3.378e-07,0.5549999999999999
1.183,2.398e-07,0.554
1.182,1.502e-07,0.5529999999999999
1.181,5.597e-08,0.552
1.18,-3.554e-08,0.5509999999999999
1.179,-1.313e-07,0.55
1.178,-2.192e-07,0.5489999999999999
1.177,-3.163e-07,0.548
1.176,-4.025e-07,0.5469999999999999
1.175,-4.967e-07,0.546
1.174,-5.915e-07,0.5449999999999999
1.173,-6.852e-07,0.544
1.172,-7.738e-07,0.5429999999999999
1.171,-8.686e-07,0.542
1.17,-9.517e-07,0.5409999999999999
1.169,-1.043e-06,0.54
1.168,-1.13e-06,0.5389999999999999
1.167,-1.22e-06,0.538
1.166,-1.306e-06,0.5369999999999999
1.165,-1.399e-06,0.536
1.164,-1.486e-06,0.5349999999999999
1.163,-1.575e-06,0.534
1.162,-1.662e-06,0.5329999999999999
1.161,-1.754e-06,0.532
1.16,-1.84e-06,0.5309999999999999
1.159,-1.932e-06,0.53
1.158,-2.02e-06,0.5289999999999999
1.157,-2.112e-06,0.528
1.156,-2.198e-06,0.5269999999999999
1.155,-2.293e-06,0.526
1.154,-2.38e-06,0.5249999999999999
1.153,-2.469e-06,0.524
1.152,-2.558e-06,0.5229999999999999
1.151,-2.649e-06,0.522
1.15,-2.737e-06,0.5209999999999999
1.149,-2.835e-06,0.52
1.148,-2.923e-06,0.5189999999999999
1.147,-3.018e-06,0.518
1.146,-3.109e-06,0.5169999999999999
1.145,-3.206e-06,0.516
1.144,-3.297e-06,0.5149999999999999
1.143,-3.396e-06,0.514
1.142,-3.488e-06,0.5129999999999999
1.141,-3.587e-06,0.512
1.14,-3.679e-06,0.5109999999999999
1.139,-3.779e-06,0.51
1.138,-3.874e-06,0.5089999999999999
1.137,-3.975e-06,0.508
1.136,-4.069e-06,0.5069999999999999
1.135,-4.175e-06,0.506
1.134,-4.27e-06,0.5049999999999999
1.133,-4.376e-06,0.504
1.132,-4.472e-06,0.5029999999999999
1.131,-4.573e-06,0.502
1.13,-4.673e-06,0.5009999999999999
1.129,-4.782e-06,0.5
1.128,-4.882e-06,0.4989999999999999
1.127,-4.993e-06,0.498
1.126,-5.096e-06,0.4969999999999999
1.125,-5.204e-06,0.496
1.124,-5.308e-06,0.4950000000000001
1.123,-5.419e-06,0.494
1.122,-5.527e-06,0.4930000000000001
1.121,-5.64e-06,0.492
1.12,-5.747e-06,0.4910000000000001
1.119,-5.864e-06,0.49
1.118,-5.971e-06,0.4890000000000001
1.117,-6.088e-06,0.488
1.116,-6.199e-06,0.4870000000000001
1.115,-6.315e-06,0.486
1.114,-6.428e-06,0.4850000000000001
1.113,-6.545e-06,0.484
1.112,-6.66e-06,0.4830000000000001
1.111,-6.782e-06,0.482
1.11,-6.897e-06,0.4810000000000001
1.109,-7.023e-06,0.48
1.108,-7.139e-06,0.4790000000000001
1.107,-7.266e-06,0.478
1.106,-7.386e-06,0.4770000000000001
1.105,-7.514e-06,0.476
1.104,-7.634e-06,0.4750000000000001
1.103,-7.765e-06,0.474
1.102,-7.886e-06,0.4730000000000001
1.101,-8.019e-06,0.472
1.1,-8.145e-06,0.4710000000000001
1.099,-8.279e-06,0.47
1.098,-8.41e-06,0.4690000000000001
1.097,-8.551e-06,0.46799999999999997
1.096,-8.679e-06,0.4670000000000001
1.095,-8.82e-06,0.46599999999999997
1.094,-8.951e-06,0.4650000000000001
1.093,-9.09e-06,0.46399999999999997
1.092,-9.222e-06,0.4630000000000001
1.091,-9.362e-06,0.46199999999999997
1.09,-9.499e-06,0.4610000000000001
1.089,-9.64e-06,0.45999999999999996
1.088,-9.778e-06,0.4590000000000001
1.087,-9.925e-06,0.45799999999999996
1.086,-1.006e-05,0.4570000000000001
1.085,-1.021e-05,0.45599999999999996
1.084,-1.035e-05,0.45500000000000007
1.083,-1.049e-05,0.45399999999999996
1.082,-1.064e-05,0.45300000000000007
1.081,-1.079e-05,0.45199999999999996
1.08,-1.093e-05,0.45100000000000007
1.079,-1.108e-05,0.44999999999999996
1.078,-1.123e-05,0.44900000000000007
1.077,-1.138e-05,0.44799999999999995
1.076,-1.153e-05,0.44700000000000006
1.075,-1.169e-05,0.44599999999999995
1.074,-1.184e-05,0.44500000000000006
1.073,-1.2e-05,0.44399999999999995
1.072,-1.215e-05,0.44300000000000006
1.071,-1.23e-05,0.44199999999999995
1.07,-1.244e-05,0.44100000000000006
1.069,-1.261e-05,0.43999999999999995
1.068,-1.276e-05,0.43900000000000006
1.067,-1.293e-05,0.43799999999999994
1.066,-1.308e-05,0.43700000000000006
1.065,-1.325e-05,0.43599999999999994
1.064,-1.341e-05,0.43500000000000005
1.063,-1.358e-05,0.43399999999999994
1.062,-1.374e-05,0.43300000000000005
1.061,-1.391e-05,0.43199999999999994
1.06,-1.407e-05,0.43100000000000005
1.059,-1.424e-05,0.42999999999999994
1.058,-1.44e-05,0.42900000000000005
1.057,-1.457e-05,0.42799999999999994
1.056,-1.474e-05,0.42700000000000005
1.055,-1.492e-05,0.42599999999999993
1.054,-1.508e-05,0.42500000000000004
1.053,-1.526e-05,0.42399999999999993
1.052,-1.543e-05,0.42300000000000004
1.051,-1.56e-05,0.42199999999999993
1.05,-1.578e-05,0.42100000000000004
1.049,-1.596e-05,0.41999999999999993
1.048,-1.613e-05,0.41900000000000004
1.047,-1.632e-05,0.4179999999999999
1.046,-1.65e-05,0.41700000000000004
1.045,-1.668e-05,0.4159999999999999
1.044,-1.686e-05,0.41500000000000004
1.043,-1.704e-05,0.4139999999999999
1.042,-1.722e-05,0.41300000000000003
1.041,-1.741e-05,0.4119999999999999
1.04,-1.759e-05,0.41100000000000003
1.039,-1.777e-05,0.4099999999999999
1.038,-1.795e-05,0.40900000000000003
1.037,-1.814e-05,0.4079999999999999
1.036,-1.832e-05,0.40700000000000003
1.035,-1.851e-05,0.4059999999999999
1.034,-1.869e-05,0.405
1.033,-1.888e-05,0.4039999999999999
1.032,-1.907e-05,0.403
1.031,-1.926e-05,0.4019999999999999
1.03,-1.944e-05,0.401
1.029,-1.964e-05,0.3999999999999999
1.028,-1.982e-05,0.399
1.027,-2.002e-05,0.3979999999999999
1.026,-2.02e-05,0.397
1.025,-2.04e-05,0.3959999999999999
1.024,-2.059e-05,0.395
1.023,-2.079e-05,0.3939999999999999
1.022,-2.098e-05,0.393
1.021,-2.118e-05,0.3919999999999999
1.02,-2.137e-05,0.391
1.019,-2.157e-05,0.3899999999999999
1.018,-2.176e-05,0.389
1.017,-2.196e-05,0.3879999999999999
1.016,-2.215e-05,0.387
1.015,-2.234e-05,0.3859999999999999
1.014,-2.254e-05,0.385
1.013,-2.274e-05,0.3839999999999999
1.012,-2.293e-05,0.383
1.011,-2.314e-05,0.3819999999999999
1.01,-2.333e-05,0.381
1.009,-2.353e-05,0.3799999999999999
1.008,-2.373e-05,0.379
1.007,-2.393e-05,0.3779999999999999
1.006,-2.413e-05,0.377
1.005,-2.434e-05,0.3759999999999999
1.004,-2.454e-05,0.375
1.003,-2.474e-05,0.3739999999999999
1.002,-2.494e-05,0.373
1.001,-2.514e-05,0.3719999999999999
1.0,-2.533e-05,0.371
0.999,-2.554e-05,0.37
0.998,-2.574e-05,0.369
0.997,-2.594e-05,0.368
0.996,-2.613e-05,0.367
0.995,-2.634e-05,0.366
0.994,-2.653e-05,0.365
0.993,-2.674e-05,0.364
0.992,-2.693e-05,0.363
0.991,-2.714e-05,0.362
0.99,-2.733e-05,0.361
0.989,-2.754e-05,0.36
0.988,-2.773e-05,0.359
0.987,-2.793e-05,0.358
0.986,-2.811e-05,0.357
0.985,-2.832e-05,0.356
0.984,-2.851e-05,0.355
0.983,-2.872e-05,0.354
0.982,-2.891e-05,0.353
0.981,-2.911e-05,0.352
0.98,-2.93e-05,0.351
0.979,-2.951e-05,0.35
0.978,-2.97e-05,0.349
0.977,-2.99e-05,0.348
0.976,-3.008e-05,0.347
0.975,-3.028e-05,0.346
0.974,-3.047e-05,0.345
0.973,-3.067e-05,0.344
0.972,-3.087e-05,0.34299999999999997
0.971,-3.106e-05,0.34199999999999997
0.97,-3.125e-05,0.34099999999999997
0.969,-3.145e-05,0.33999999999999997
0.968,-3.164e-05,0.33899999999999997
0.967,-3.183e-05,0.33799999999999997
0.966,-3.203e-05,0.33699999999999997
0.965,-3.222e-05,0.33599999999999997
0.964,-3.241e-05,0.33499999999999996
0.963,-3.26e-05,0.33399999999999996
0.962,-3.278e-05,0.33299999999999996
0.961,-3.298e-05,0.33199999999999996
0.96,-3.316e-05,0.33099999999999996
0.959,-3.335e-05,0.32999999999999996
0.958,-3.353e-05,0.32899999999999996
0.957,-3.371e-05,0.32799999999999996
0.956,-3.389e-05,0.32699999999999996
0.955,-3.407e-05,0.32599999999999996
0.954,-3.425e-05,0.32499999999999996
0.953,-3.443e-05,0.32399999999999995
0.952,-3.46e-05,0.32299999999999995
0.951,-3.478e-05,0.32199999999999995
0.95,-3.495e-05,0.32099999999999995
0.949,-3.513e-05,0.31999999999999995
0.948,-3.53e-05,0.31899999999999995
0.947,-3.548e-05,0.31799999999999995
0.946,-3.564e-05,0.31699999999999995
0.945,-3.582e-05,0.31599999999999995
0.944,-3.598e-05,0.31499999999999995
0.943,-3.615e-05,0.31399999999999995
0.942,-3.631e-05,0.31299999999999994
0.941,-3.648e-05,0.31199999999999994
0.94,-3.664e-05,0.31099999999999994
0.939,-3.68e-05,0.30999999999999994
0.938,-3.696e-05,0.30899999999999994
0.937,-3.712e-05,0.30800000000000005
0.936,-3.727e-05,0.30700000000000005
0.935,-3.743e-05,0.30600000000000005
0.934,-3.758e-05,0.30500000000000005
0.933,-3.774e-05,0.30400000000000005
0.932,-3.788e-05,0.30300000000000005
0.931,-3.803e-05,0.30200000000000005
0.93,-3.818e-05,0.30100000000000005
0.929,-3.832e-05,0.30000000000000004
0.928,-3.847e-05,0.29900000000000004
0.927,-3.861e-05,0.29800000000000004
0.926,-3.875e-05,0.29700000000000004
0.925,-3.889e-05,0.29600000000000004
0.924,-3.902e-05,0.29500000000000004
0.923,-3.916e-05,0.29400000000000004
0.922,-3.929e-05,0.29300000000000004
0.921,-3.943e-05,0.29200000000000004
0.92,-3.955e-05,0.29100000000000004
0.919,-3.968e-05,0.29000000000000004
0.918,-3.981e-05,0.28900000000000003
0.917,-3.994e-05,0.28800000000000003
0.916,-4.006e-05,0.28700000000000003
0.915,-4.018e-05,0.28600000000000003
0.914,-4.03e-05,0.28500000000000003
0.913,-4.042e-05,0.28400000000000003
0.912,-4.052e-05,0.28300000000000003
0.911,-4.064e-05,0.28200000000000003
0.91,-4.074e-05,0.281
0.909,-4.086e-05,0.28
0.908,-4.095e-05,0.279
0.907,-4.106e-05,0.278
0.906,-4.116e-05,0.277
0.905,-4.126e-05,0.276
0.904,-4.135e-05,0.275
0.903,-4.144e-05,0.274
0.902,-4.153e-05,0.273
0.901,-4.162e-05,0.272
0.9,-4.17e-05,0.271
0.899,-4.179e-05,0.27
0.898,-4.186e-05,0.269
0.897,-4.194e-05,0.268
0.896,-4.202e-05,0.267
0.895,-4.21e-05,0.266
0.894,-4.216e-05,0.265
0.893,-4.224e-05,0.264
0.892,-4.23e-05,0.263
0.891,-4.237e-05,0.262
0.89,-4.242e-05,0.261
0.889,-4.249e-05,0.26
0.888,-4.254e-05,0.259
0.887,-4.26e-05,0.258
0.886,-4.264e-05,0.257
0.885,-4.27e-05,0.256
0.884,-4.274e-05,0.255
0.883,-4.278e-05,0.254
0.882,-4.282e-05,0.253
0.881,-4.286e-05,0.252
0.88,-4.289e-05,0.251
