Potential,Current,Potential_vs_Fc
-1.5,-0.0001391,-2.129
-1.501,-0.0001394,-2.13
-1.502,-0.0001397,-2.1310000000000002
-1.503,-0.00014,-2.1319999999999997
-1.504,-0.0001403,-2.133
-1.505,-0.0001406,-2.134
-1.506,-0.000141,-2.135
-1.507,-0.0001413,-2.136
-1.508,-0.0001416,-2.137
-1.509,-0.0001419,-2.138
-1.51,-0.0001423,-2.1390000000000002
-1.511,-0.0001427,-2.1399999999999997
-1.512,-0.0001431,-2.141
-1.513,-0.0001434,-2.142
-1.514,-0.0001438,-2.143
-1.515,-0.0001442,-2.144
-1.516,-0.0001446,-2.145
-1.517,-0.000145,-2.146
-1.518,-0.0001455,-2.1470000000000002
-1.519,-0.0001459,-2.1479999999999997
-1.52,-0.0001463,-2.149
-1.521,-0.0001468,-2.15
-1.522,-0.0001472,-2.151
-1.523,-0.0001477,-2.152
-1.524,-0.0001482,-2.153
-1.525,-0.0001486,-2.154
-1.526,-0.0001491,-2.1550000000000002
-1.527,-0.0001495,-2.1559999999999997
-1.528,-0.0001501,-2.157
-1.529,-0.0001506,-2.158
-1.53,-0.0001511,-2.159
-1.531,-0.0001516,-2.16
-1.532,-0.0001521,-2.161
-1.533,-0.0001526,-2.162
-1.534,-0.0001532,-2.1630000000000003
-1.535,-0.0001537,-2.1639999999999997
-1.536,-0.0001543,-2.165
-1.537,-0.0001548,-2.166
-1.538,-0.0001554,-2.167
-1.539,-0.000156,-2.168
-1.54,-0.0001566,-2.169
-1.541,-0.0001571,-2.17
-1.542,-0.0001577,-2.1710000000000003
-1.543,-0.0001583,-2.1719999999999997
-1.544,-0.0001589,-2.173
-1.545,-0.0001595,-2.174
-1.546,-0.0001601,-2.175
-1.547,-0.0001607,-2.176
-1.548,-0.0001614,-2.177
-1.549,-0.000162,-2.178
-1.55,-0.0001627,-2.1790000000000003
-1.551,-0.0001633,-2.1799999999999997
-1.552,-0.0001639,-2.181
-1.553,-0.0001646,-2.182
-1.554,-0.0001652,-2.183
-1.555,-0.0001659,-2.184
-1.556,-0.0001666,-2.185
-1.557,-0.0001672,-2.186
-1.558,-0.0001679,-2.1870000000000003
-1.559,-0.0001685,-2.1879999999999997
-1.56,-0.0001692,-2.189
-1.561,-0.0001699,-2.19
-1.562,-0.0001706,-2.191
-1.563,-0.0001712,-2.192
-1.564,-0.0001719,-2.193
-1.565,-0.0001726,-2.194
-1.566,-0.0001733,-2.1950000000000003
-1.567,-0.000174,-2.1959999999999997
-1.568,-0.0001747,-2.197
-1.569,-0.0001754,-2.198
-1.57,-0.0001761,-2.199
-1.571,-0.0001767,-2.2
-1.572,-0.0001774,-2.201
-1.573,-0.0001781,-2.202
-1.574,-0.0001788,-2.2030000000000003
-1.575,-0.0001794,-2.2039999999999997
-1.576,-0.0001801,-2.205
-1.577,-0.0001808,-2.206
-1.578,-0.0001815,-2.207
-1.579,-0.0001822,-2.208
-1.58,-0.0001829,-2.209
-1.581,-0.0001835,-2.21
-1.582,-0.0001842,-2.2110000000000003
-1.583,-0.0001848,-2.2119999999999997
-1.584,-0.0001855,-2.213
-1.585,-0.0001862,-2.214
-1.586,-0.0001868,-2.215
-1.587,-0.0001875,-2.216
-1.588,-0.0001882,-2.217
-1.589,-0.0001888,-2.218
-1.59,-0.0001895,-2.2190000000000003
-1.591,-0.0001901,-2.2199999999999998
-1.592,-0.0001907,-2.221
-1.593,-0.0001913,-2.222
-1.594,-0.000192,-2.223
-1.595,-0.0001925,-2.224
-1.596,-0.0001932,-2.225
-1.597,-0.0001937,-2.226
-1.598,-0.0001944,-2.2270000000000003
-1.599,-0.0001949,-2.2279999999999998
-1.6,-0.0001955,-2.229
-1.601,-0.0001961,-2.23
-1.602,-0.0001967,-2.231
-1.603,-0.0001973,-2.232
-1.604,-0.0001979,-2.233
-1.605,-0.0001984,-2.234
-1.606,-0.000199,-2.2350000000000003
-1.607,-0.0001995,-2.2359999999999998
-1.608,-0.0002001,-2.237
-1.609,-0.0002006,-2.238
-1.61,-0.0002012,-2.239
-1.611,-0.0002017,-2.24
-1.612,-0.0002022,-2.241
-1.613,-0.0002027,-2.242
-1.614,-0.0002032,-2.2430000000000003
-1.615,-0.0002037,-2.2439999999999998
-1.616,-0.0002043,-2.245
-1.617,-0.0002048,-2.246
-1.618,-0.0002053,-2.247
-1.619,-0.0002057,-2.248
-1.62,-0.0002062,-2.249
-1.621,-0.0002067,-2.25
-1.622,-0.0002072,-2.2510000000000003
-1.623,-0.0002076,-2.252
-1.624,-0.0002081,-2.253
-1.625,-0.0002085,-2.254
-1.626,-0.000209,-2.255
-1.627,-0.0002093,-2.2560000000000002
-1.628,-0.0002098,-2.2569999999999997
-1.629,-0.0002102,-2.258
-1.63,-0.0002106,-2.259
-1.631,-0.000211,-2.26
-1.632,-0.0002114,-2.261
-1.633,-0.0002118,-2.262
-1.634,-0.0002122,-2.263
-1.635,-0.0002125,-2.2640000000000002
-1.636,-0.0002129,-2.2649999999999997
-1.637,-0.0002133,-2.266
-1.638,-0.0002137,-2.267
-1.639,-0.000214,-2.268
-1.64,-0.0002144,-2.269
-1.641,-0.0002147,-2.27
-1.642,-0.0002151,-2.271
-1.643,-0.0002154,-2.2720000000000002
-1.644,-0.0002158,-2.2729999999999997
-1.645,-0.0002161,-2.274
-1.646,-0.0002164,-2.275
-1.647,-0.0002167,-2.276
-1.648,-0.000217,-2.277
-1.649,-0.0002173,-2.278
-1.65,-0.0002176,-2.279
-1.651,-0.0002179,-2.2800000000000002
-1.652,-0.0002182,-2.2809999999999997
-1.653,-0.0002184,-2.282
-1.654,-0.0002187,-2.283
-1.655,-0.0002189,-2.284
-1.656,-0.0002192,-2.285
-1.657,-0.0002194,-2.286
-1.658,-0.0002197,-2.287
-1.659,-0.0002199,-2.2880000000000003
-1.66,-0.0002202,-2.2889999999999997
-1.661,-0.0002204,-2.29
-1.662,-0.0002206,-2.291
-1.663,-0.0002208,-2.292
-1.664,-0.000221,-2.293
-1.665,-0.0002212,-2.294
-1.666,-0.0002214,-2.295
-1.667,-0.0002215,-2.2960000000000003
-1.668,-0.0002217,-2.2969999999999997
-1.669,-0.0002218,-2.298
-1.67,-0.000222,-2.299
-1.671,-0.0002221,-2.3
-1.672,-0.0002222,-2.301
-1.673,-0.0002224,-2.302
-1.674,-0.0002225,-2.303
-1.675,-0.0002226,-2.3040000000000003
-1.676,-0.0002227,-2.3049999999999997
-1.677,-0.0002228,-2.306
-1.678,-0.0002228,-2.307
-1.679,-0.0002229,-2.308
-1.68,-0.000223,-2.309
-1.681,-0.000223,-2.31
-1.682,-0.0002231,-2.311
-1.683,-0.0002232,-2.3120000000000003
-1.684,-0.0002233,-2.3129999999999997
-1.685,-0.0002234,-2.314
-1.686,-0.0002234,-2.315
-1.687,-0.0002235,-2.316
-1.688,-0.0002235,-2.317
-1.689,-0.0002236,-2.318
-1.69,-0.0002237,-2.319
-1.691,-0.0002237,-2.3200000000000003
-1.692,-0.0002237,-2.3209999999999997
-1.693,-0.0002238,-2.322
-1.694,-0.0002238,-2.323
-1.695,-0.0002238,-2.324
-1.696,-0.0002239,-2.325
-1.697,-0.0002239,-2.326
-1.698,-0.000224,-2.327
-1.699,-0.000224,-2.3280000000000003
-1.7,-0.000224,-2.3289999999999997
-1.701,-0.0002241,-2.33
-1.702,-0.0002241,-2.331
-1.703,-0.0002242,-2.332
-1.704,-0.0002242,-2.333
-1.705,-0.0002242,-2.334
-1.706,-0.0002243,-2.335
-1.707,-0.0002243,-2.3360000000000003
-1.708,-0.0002244,-2.3369999999999997
-1.709,-0.0002244,-2.338
-1.71,-0.0002245,-2.339
-1.711,-0.0002246,-2.34
-1.712,-0.0002246,-2.341
-1.713,-0.0002246,-2.342
-1.714,-0.0002247,-2.343
-1.715,-0.0002248,-2.3440000000000003
-1.716,-0.0002248,-2.3449999999999998
-1.717,-0.0002249,-2.346
-1.718,-0.000225,-2.347
-1.719,-0.0002251,-2.348
-1.72,-0.0002252,-2.349
-1.721,-0.0002252,-2.35
-1.722,-0.0002253,-2.351
-1.723,-0.0002254,-2.3520000000000003
-1.724,-0.0002255,-2.3529999999999998
-1.725,-0.0002256,-2.354
-1.726,-0.0002257,-2.355
-1.727,-0.0002258,-2.356
-1.728,-0.0002259,-2.357
-1.729,-0.000226,-2.358
-1.73,-0.0002262,-2.359
-1.731,-0.0002263,-2.3600000000000003
-1.732,-0.0002264,-2.3609999999999998
-1.733,-0.0002266,-2.362
-1.734,-0.0002267,-2.363
-1.735,-0.0002269,-2.364
-1.736,-0.000227,-2.365
-1.737,-0.0002272,-2.366
-1.738,-0.0002274,-2.367
-1.739,-0.0002275,-2.3680000000000003
-1.74,-0.0002277,-2.3689999999999998
-1.741,-0.0002279,-2.37
-1.742,-0.0002281,-2.371
-1.743,-0.0002282,-2.372
-1.744,-0.0002284,-2.373
-1.745,-0.0002286,-2.374
-1.746,-0.0002288,-2.375
-1.747,-0.0002291,-2.3760000000000003
-1.748,-0.0002293,-2.377
-1.749,-0.0002295,-2.378
-1.75,-0.0002298,-2.379
-1.751,-0.00023,-2.38
-1.752,-0.0002302,-2.3810000000000002
-1.753,-0.0002304,-2.3819999999999997
-1.754,-0.0002306,-2.383
-1.755,-0.0002308,-2.384
-1.756,-0.0002311,-2.385
-1.757,-0.0002313,-2.386
-1.758,-0.0002315,-2.387
-1.759,-0.0002317,-2.388
-1.76,-0.0002319,-2.3890000000000002
-1.761,-0.0002321,-2.3899999999999997
-1.762,-0.0002323,-2.391
-1.763,-0.0002324,-2.392
-1.764,-0.0002326,-2.393
-1.765,-0.0002327,-2.394
-1.766,-0.0002329,-2.395
-1.767,-0.000233,-2.396
-1.768,-0.0002332,-2.3970000000000002
-1.769,-0.0002333,-2.3979999999999997
-1.77,-0.0002333,-2.399
-1.771,-0.0002333,-2.4
-1.772,-0.0002334,-2.401
-1.773,-0.0002334,-2.402
-1.774,-0.0002335,-2.403
-1.775,-0.0002336,-2.404
-1.776,-0.0002337,-2.4050000000000002
-1.777,-0.0002337,-2.4059999999999997
-1.778,-0.0002337,-2.407
-1.779,-0.0002337,-2.408
-1.78,-0.0002338,-2.409
-1.781,-0.0002337,-2.41
-1.782,-0.0002338,-2.411
-1.783,-0.0002338,-2.412
-1.784,-0.0002337,-2.4130000000000003
-1.785,-0.0002337,-2.4139999999999997
-1.786,-0.0002337,-2.415
-1.787,-0.0002337,-2.416
-1.788,-0.0002337,-2.417
-1.789,-0.0002337,-2.418
-1.79,-0.0002336,-2.419
-1.791,-0.0002336,-2.42
-1.792,-0.0002337,-2.4210000000000003
-1.793,-0.0002338,-2.4219999999999997
-1.794,-0.0002339,-2.423
-1.795,-0.0002339,-2.424
-1.796,-0.000234,-2.425
-1.797,-0.000234,-2.426
-1.798,-0.000234,-2.427
-1.799,-0.0002341,-2.428
-1.8,-0.0002339,-2.4290000000000003
-1.799,-0.0002328,-2.428
-1.798,-0.0002318,-2.427
-1.797,-0.0002309,-2.426
-1.796,-0.00023,-2.425
-1.795,-0.0002291,-2.424
-1.794,-0.0002282,-2.423
-1.793,-0.0002275,-2.4219999999999997
-1.792,-0.0002267,-2.4210000000000003
-1.791,-0.000226,-2.42
-1.79,-0.0002253,-2.419
-1.789,-0.0002246,-2.418
-1.788,-0.0002239,-2.417
-1.787,-0.0002233,-2.416
-1.786,-0.0002226,-2.415
-1.785,-0.0002219,-2.4139999999999997
-1.784,-0.0002212,-2.4130000000000003
-1.783,-0.0002207,-2.412
-1.782,-0.0002201,-2.411
-1.781,-0.0002195,-2.41
-1.78,-0.0002189,-2.409
-1.779,-0.0002183,-2.408
-1.778,-0.0002177,-2.407
-1.777,-0.0002172,-2.4059999999999997
-1.776,-0.0002166,-2.4050000000000002
-1.775,-0.0002161,-2.404
-1.774,-0.0002156,-2.403
-1.773,-0.000215,-2.402
-1.772,-0.0002145,-2.401
-1.771,-0.0002139,-2.4
-1.77,-0.0002134,-2.399
-1.769,-0.0002129,-2.3979999999999997
-1.768,-0.0002124,-2.3970000000000002
-1.767,-0.0002119,-2.396
-1.766,-0.0002114,-2.395
-1.765,-0.0002109,-2.394
-1.764,-0.0002103,-2.393
-1.763,-0.0002098,-2.392
-1.762,-0.0002093,-2.391
-1.761,-0.0002088,-2.3899999999999997
-1.76,-0.0002083,-2.3890000000000002
-1.759,-0.0002078,-2.388
-1.758,-0.0002073,-2.387
-1.757,-0.0002068,-2.386
-1.756,-0.0002063,-2.385
-1.755,-0.0002058,-2.384
-1.754,-0.0002054,-2.383
-1.753,-0.0002049,-2.3819999999999997
-1.752,-0.0002044,-2.3810000000000002
-1.751,-0.000204,-2.38
-1.75,-0.0002035,-2.379
-1.749,-0.000203,-2.378
-1.748,-0.0002026,-2.377
-1.747,-0.0002021,-2.3760000000000003
-1.746,-0.0002017,-2.375
-1.745,-0.0002012,-2.374
-1.744,-0.0002008,-2.373
-1.743,-0.0002003,-2.372
-1.742,-0.0001999,-2.371
-1.741,-0.0001994,-2.37
-1.74,-0.000199,-2.3689999999999998
-1.739,-0.0001985,-2.3680000000000003
-1.738,-0.0001981,-2.367
-1.737,-0.0001976,-2.366
-1.736,-0.0001972,-2.365
-1.735,-0.0001967,-2.364
-1.734,-0.0001963,-2.363
-1.733,-0.0001958,-2.362
-1.732,-0.0001954,-2.3609999999999998
-1.731,-0.0001949,-2.3600000000000003
-1.73,-0.0001945,-2.359
-1.729,-0.000194,-2.358
-1.728,-0.0001936,-2.357
-1.727,-0.0001931,-2.356
-1.726,-0.0001927,-2.355
-1.725,-0.0001923,-2.354
-1.724,-0.0001918,-2.3529999999999998
-1.723,-0.0001914,-2.3520000000000003
-1.722,-0.0001909,-2.351
-1.721,-0.0001905,-2.35
-1.72,-0.0001901,-2.349
-1.719,-0.0001896,-2.348
-1.718,-0.0001892,-2.347
-1.717,-0.0001887,-2.346
-1.716,-0.0001883,-2.3449999999999998
-1.715,-0.0001878,-2.3440000000000003
-1.714,-0.0001874,-2.343
-1.713,-0.0001869,-2.342
-1.712,-0.0001865,-2.341
-1.711,-0.000186,-2.34
-1.71,-0.0001855,-2.339
-1.709,-0.0001851,-2.338
-1.708,-0.0001846,-2.3369999999999997
-1.707,-0.0001842,-2.3360000000000003
-1.706,-0.0001837,-2.335
-1.705,-0.0001833,-2.334
-1.704,-0.0001829,-2.333
-1.703,-0.0001824,-2.332
-1.702,-0.0001819,-2.331
-1.701,-0.0001814,-2.33
-1.7,-0.000181,-2.3289999999999997
-1.699,-0.0001805,-2.3280000000000003
-1.698,-0.0001801,-2.327
-1.697,-0.0001796,-2.326
-1.696,-0.0001791,-2.325
-1.695,-0.0001787,-2.324
-1.694,-0.0001782,-2.323
-1.693,-0.0001777,-2.322
-1.692,-0.0001773,-2.3209999999999997
-1.691,-0.0001768,-2.3200000000000003
-1.69,-0.0001763,-2.319
-1.689,-0.0001758,-2.318
-1.688,-0.0001753,-2.317
-1.687,-0.0001748,-2.316
-1.686,-0.0001743,-2.315
-1.685,-0.0001738,-2.314
-1.684,-0.0001733,-2.3129999999999997
-1.683,-0.0001728,-2.3120000000000003
-1.682,-0.0001723,-2.311
-1.681,-0.0001717,-2.31
-1.68,-0.0001712,-2.309
-1.679,-0.0001707,-2.308
-1.678,-0.0001702,-2.307
-1.677,-0.0001696,-2.306
-1.676,-0.0001691,-2.3049999999999997
-1.675,-0.0001686,-2.3040000000000003
-1.674,-0.000168,-2.303
-1.673,-0.0001675,-2.302
-1.672,-0.0001669,-2.301
-1.671,-0.0001663,-2.3
-1.67,-0.0001658,-2.299
-1.669,-0.0001651,-2.298
-1.668,-0.0001646,-2.2969999999999997
-1.667,-0.000164,-2.2960000000000003
-1.666,-0.0001634,-2.295
-1.665,-0.0001628,-2.294
-1.664,-0.0001622,-2.293
-1.663,-0.0001616,-2.292
-1.662,-0.000161,-2.291
-1.661,-0.0001604,-2.29
-1.66,-0.0001598,-2.2889999999999997
-1.659,-0.0001591,-2.2880000000000003
-1.658,-0.0001585,-2.287
-1.657,-0.0001578,-2.286
-1.656,-0.0001572,-2.285
-1.655,-0.0001565,-2.284
-1.654,-0.0001559,-2.283
-1.653,-0.0001552,-2.282
-1.652,-0.0001545,-2.2809999999999997
-1.651,-0.0001538,-2.2800000000000002
-1.65,-0.0001532,-2.279
-1.649,-0.0001525,-2.278
-1.648,-0.0001518,-2.277
-1.647,-0.0001511,-2.276
-1.646,-0.0001504,-2.275
-1.645,-0.0001496,-2.274
-1.644,-0.0001489,-2.2729999999999997
-1.643,-0.0001482,-2.2720000000000002
-1.642,-0.0001475,-2.271
-1.641,-0.0001467,-2.27
-1.64,-0.000146,-2.269
-1.639,-0.0001452,-2.268
-1.638,-0.0001445,-2.267
-1.637,-0.0001437,-2.266
-1.636,-0.0001429,-2.2649999999999997
-1.635,-0.0001422,-2.2640000000000002
-1.634,-0.0001414,-2.263
-1.633,-0.0001406,-2.262
-1.632,-0.0001398,-2.261
-1.631,-0.000139,-2.26
-1.63,-0.0001383,-2.259
-1.629,-0.0001375,-2.258
-1.628,-0.0001367,-2.2569999999999997
-1.627,-0.0001359,-2.2560000000000002
-1.626,-0.0001351,-2.255
-1.625,-0.0001342,-2.254
-1.624,-0.0001334,-2.253
-1.623,-0.0001326,-2.252
-1.622,-0.0001318,-2.2510000000000003
-1.621,-0.0001309,-2.25
-1.62,-0.0001301,-2.249
-1.619,-0.0001293,-2.248
-1.618,-0.0001284,-2.247
-1.617,-0.0001276,-2.246
-1.616,-0.0001268,-2.245
-1.615,-0.0001259,-2.2439999999999998
-1.614,-0.0001251,-2.2430000000000003
-1.613,-0.0001242,-2.242
-1.612,-0.0001234,-2.241
-1.611,-0.0001225,-2.24
-1.61,-0.0001217,-2.239
-1.609,-0.0001209,-2.238
-1.608,-0.00012,-2.237
-1.607,-0.0001192,-2.2359999999999998
-1.606,-0.0001183,-2.2350000000000003
-1.605,-0.0001174,-2.234
-1.604,-0.0001166,-2.233
-1.603,-0.0001158,-2.232
-1.602,-0.0001149,-2.231
-1.601,-0.0001141,-2.23
-1.6,-0.0001132,-2.229
-1.599,-0.0001124,-2.2279999999999998
-1.598,-0.0001116,-2.2270000000000003
-1.597,-0.0001107,-2.226
-1.596,-0.0001099,-2.225
-1.595,-0.0001091,-2.224
-1.594,-0.0001083,-2.223
-1.593,-0.0001074,-2.222
-1.592,-0.0001066,-2.221
-1.591,-0.0001058,-2.2199999999999998
-1.59,-0.000105,-2.2190000000000003
-1.589,-0.0001042,-2.218
-1.588,-0.0001034,-2.217
-1.587,-0.0001026,-2.216
-1.586,-0.0001018,-2.215
-1.585,-0.000101,-2.214
-1.584,-0.0001003,-2.213
-1.583,-9.953e-05,-2.2119999999999997
-1.582,-9.879e-05,-2.2110000000000003
-1.581,-9.804e-05,-2.21
-1.58,-9.73e-05,-2.209
-1.579,-9.657e-05,-2.208
-1.578,-9.586e-05,-2.207
-1.577,-9.513e-05,-2.206
-1.576,-9.443e-05,-2.205
-1.575,-9.372e-05,-2.2039999999999997
-1.574,-9.303e-05,-2.2030000000000003
-1.573,-9.235e-05,-2.202
-1.572,-9.169e-05,-2.201
-1.571,-9.104e-05,-2.2
-1.57,-9.042e-05,-2.199
-1.569,-8.978e-05,-2.198
-1.568,-8.916e-05,-2.197
-1.567,-8.853e-05,-2.1959999999999997
-1.566,-8.795e-05,-2.1950000000000003
-1.565,-8.735e-05,-2.194
-1.564,-8.677e-05,-2.193
-1.563,-8.62e-05,-2.192
-1.562,-8.565e-05,-2.191
-1.561,-8.51e-05,-2.19
-1.56,-8.459e-05,-2.189
-1.559,-8.408e-05,-2.1879999999999997
-1.558,-8.358e-05,-2.1870000000000003
-1.557,-8.309e-05,-2.186
-1.556,-8.264e-05,-2.185
-1.555,-8.217e-05,-2.184
-1.554,-8.174e-05,-2.183
-1.553,-8.131e-05,-2.182
-1.552,-8.09e-05,-2.181
-1.551,-8.05e-05,-2.1799999999999997
-1.55,-8.013e-05,-2.1790000000000003
-1.549,-7.975e-05,-2.178
-1.548,-7.941e-05,-2.177
-1.547,-7.907e-05,-2.176
-1.546,-7.876e-05,-2.175
-1.545,-7.846e-05,-2.174
-1.544,-7.818e-05,-2.173
-1.543,-7.79e-05,-2.1719999999999997
-1.542,-7.765e-05,-2.1710000000000003
-1.541,-7.742e-05,-2.17
-1.54,-7.722e-05,-2.169
-1.539,-7.702e-05,-2.168
-1.538,-7.685e-05,-2.167
-1.537,-7.669e-05,-2.166
-1.536,-7.655e-05,-2.165
-1.535,-7.64e-05,-2.1639999999999997
-1.534,-7.63e-05,-2.1630000000000003
-1.533,-7.62e-05,-2.162
-1.532,-7.614e-05,-2.161
-1.531,-7.608e-05,-2.16
-1.53,-7.603e-05,-2.159
-1.529,-7.6e-05,-2.158
-1.528,-7.599e-05,-2.157
-1.527,-7.599e-05,-2.1559999999999997
-1.526,-7.601e-05,-2.1550000000000002
-1.525,-7.605e-05,-2.154
-1.524,-7.61e-05,-2.153
-1.523,-7.616e-05,-2.152
-1.522,-7.624e-05,-2.151
-1.521,-7.632e-05,-2.15
-1.52,-7.644e-05,-2.149
-1.519,-7.654e-05,-2.1479999999999997
-1.518,-7.669e-05,-2.1470000000000002
-1.517,-7.681e-05,-2.146
-1.516,-7.697e-05,-2.145
-1.515,-7.712e-05,-2.144
-1.514,-7.729e-05,-2.143
-1.513,-7.747e-05,-2.142
-1.512,-7.766e-05,-2.141
-1.511,-7.784e-05,-2.1399999999999997
-1.51,-7.804e-05,-2.1390000000000002
-1.509,-7.824e-05,-2.138
-1.508,-7.846e-05,-2.137
-1.507,-7.868e-05,-2.136
-1.506,-7.89e-05,-2.135
-1.505,-7.914e-05,-2.134
-1.504,-7.938e-05,-2.133
-1.503,-7.96e-05,-2.1319999999999997
-1.502,-7.984e-05,-2.1310000000000002
-1.501,-8.006e-05,-2.13
-1.5,-8.03e-05,-2.129
-1.499,-8.053e-05,-2.128
-1.498,-8.076e-05,-2.127
-1.497,-8.099e-05,-2.1260000000000003
-1.496,-8.123e-05,-2.125
-1.495,-8.145e-05,-2.124
-1.494,-8.169e-05,-2.123
-1.493,-8.191e-05,-2.122
-1.492,-8.214e-05,-2.121
-1.491,-8.236e-05,-2.12
-1.49,-8.258e-05,-2.1189999999999998
-1.489,-8.279e-05,-2.1180000000000003
-1.488,-8.301e-05,-2.117
-1.487,-8.321e-05,-2.116
-1.486,-8.343e-05,-2.115
-1.485,-8.361e-05,-2.114
-1.484,-8.381e-05,-2.113
-1.483,-8.399e-05,-2.112
-1.482,-8.418e-05,-2.1109999999999998
-1.481,-8.436e-05,-2.1100000000000003
-1.48,-8.454e-05,-2.109
-1.479,-8.47e-05,-2.108
-1.478,-8.488e-05,-2.107
-1.477,-8.504e-05,-2.106
-1.476,-8.52e-05,-2.105
-1.475,-8.534e-05,-2.104
-1.474,-8.55e-05,-2.1029999999999998
-1.473,-8.562e-05,-2.1020000000000003
-1.472,-8.576e-05,-2.101
-1.471,-8.588e-05,-2.1
-1.47,-8.602e-05,-2.099
-1.469,-8.613e-05,-2.098
-1.468,-8.625e-05,-2.097
-1.467,-8.635e-05,-2.096
-1.466,-8.646e-05,-2.0949999999999998
-1.465,-8.656e-05,-2.0940000000000003
-1.464,-8.666e-05,-2.093
-1.463,-8.674e-05,-2.092
-1.462,-8.684e-05,-2.091
-1.461,-8.692e-05,-2.09
-1.46,-8.7e-05,-2.089
-1.459,-8.707e-05,-2.088
-1.458,-8.714e-05,-2.0869999999999997
-1.457,-8.72e-05,-2.0860000000000003
-1.456,-8.726e-05,-2.085
-1.455,-8.73e-05,-2.084
-1.454,-8.736e-05,-2.083
-1.453,-8.738e-05,-2.082
-1.452,-8.743e-05,-2.081
-1.451,-8.746e-05,-2.08
-1.45,-8.749e-05,-2.0789999999999997
-1.449,-8.75e-05,-2.0780000000000003
-1.448,-8.753e-05,-2.077
-1.447,-8.754e-05,-2.076
-1.446,-8.755e-05,-2.075
-1.445,-8.754e-05,-2.074
-1.444,-8.756e-05,-2.073
-1.443,-8.755e-05,-2.072
-1.442,-8.755e-05,-2.0709999999999997
-1.441,-8.753e-05,-2.0700000000000003
-1.44,-8.751e-05,-2.069
-1.439,-8.749e-05,-2.068
-1.438,-8.747e-05,-2.067
-1.437,-8.743e-05,-2.066
-1.436,-8.74e-05,-2.065
-1.435,-8.735e-05,-2.064
-1.434,-8.731e-05,-2.0629999999999997
-1.433,-8.725e-05,-2.0620000000000003
-1.432,-8.721e-05,-2.061
-1.431,-8.715e-05,-2.06
-1.43,-8.71e-05,-2.059
-1.429,-8.703e-05,-2.058
-1.428,-8.696e-05,-2.057
-1.427,-8.688e-05,-2.056
-1.426,-8.682e-05,-2.0549999999999997
-1.425,-8.674e-05,-2.0540000000000003
-1.424,-8.667e-05,-2.053
-1.423,-8.658e-05,-2.052
-1.422,-8.649e-05,-2.051
-1.421,-8.64e-05,-2.05
-1.42,-8.632e-05,-2.049
-1.419,-8.623e-05,-2.048
-1.418,-8.613e-05,-2.0469999999999997
-1.417,-8.6e-05,-2.0460000000000003
-1.416,-8.591e-05,-2.045
-1.415,-8.58e-05,-2.044
-1.414,-8.572e-05,-2.043
-1.413,-8.562e-05,-2.042
-1.412,-8.552e-05,-2.041
-1.411,-8.538e-05,-2.04
-1.41,-8.522e-05,-2.0389999999999997
-1.409,-8.505e-05,-2.0380000000000003
-1.408,-8.492e-05,-2.037
-1.407,-8.48e-05,-2.036
-1.406,-8.472e-05,-2.035
-1.405,-8.46e-05,-2.034
-1.404,-8.447e-05,-2.033
-1.403,-8.429e-05,-2.032
-1.402,-8.41e-05,-2.0309999999999997
-1.401,-8.389e-05,-2.0300000000000002
-1.4,-8.371e-05,-2.029
-1.399,-8.354e-05,-2.028
-1.398,-8.339e-05,-2.027
-1.397,-8.321e-05,-2.026
-1.396,-8.304e-05,-2.025
-1.395,-8.282e-05,-2.024
-1.394,-8.262e-05,-2.0229999999999997
-1.393,-8.24e-05,-2.0220000000000002
-1.392,-8.22e-05,-2.021
-1.391,-8.201e-05,-2.02
-1.39,-8.183e-05,-2.019
-1.389,-8.163e-05,-2.018
-1.388,-8.143e-05,-2.017
-1.387,-8.121e-05,-2.016
-1.386,-8.1e-05,-2.0149999999999997
-1.385,-8.076e-05,-2.0140000000000002
-1.384,-8.052e-05,-2.013
-1.383,-8.028e-05,-2.012
-1.382,-8.004e-05,-2.011
-1.381,-7.981e-05,-2.01
-1.38,-7.958e-05,-2.009
-1.379,-7.933e-05,-2.008
-1.378,-7.908e-05,-2.0069999999999997
-1.377,-7.881e-05,-2.0060000000000002
-1.376,-7.855e-05,-2.005
-1.375,-7.828e-05,-2.004
-1.374,-7.803e-05,-2.003
-1.373,-7.777e-05,-2.002
-1.372,-7.751e-05,-2.0010000000000003
-1.371,-7.724e-05,-2.0
-1.37,-7.697e-05,-1.999
-1.369,-7.668e-05,-1.998
-1.368,-7.639e-05,-1.997
-1.367,-7.609e-05,-1.996
-1.366,-7.579e-05,-1.995
-1.365,-7.548e-05,-1.994
-1.364,-7.519e-05,-1.993
-1.363,-7.49e-05,-1.992
-1.362,-7.459e-05,-1.991
-1.361,-7.428e-05,-1.99
-1.36,-7.397e-05,-1.989
-1.359,-7.363e-05,-1.988
-1.358,-7.331e-05,-1.987
-1.357,-7.297e-05,-1.986
-1.356,-7.265e-05,-1.985
-1.355,-7.231e-05,-1.984
-1.354,-7.197e-05,-1.983
-1.353,-7.162e-05,-1.982
-1.352,-7.127e-05,-1.981
-1.351,-7.09e-05,-1.98
-1.35,-7.054e-05,-1.979
-1.349,-7.017e-05,-1.978
-1.348,-6.981e-05,-1.977
-1.347,-6.943e-05,-1.976
-1.346,-6.907e-05,-1.975
-1.345,-6.868e-05,-1.974
-1.344,-6.83e-05,-1.973
